ExperimentID,FormulationID,Metric,Baseline,Comparison,Observations,Mean,StandardDeviation,StandardError,ConfidenceLow,ConfidenceHigh,ComparisonKind,MeanRelativePercent,ZeroDenominatorObservations,RelativeDenominatorFloor
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|PEA,TWO_STAGE_RH|STATIC_DEMAND_SHARE,800,0.3802109360691637,0.5621115216132268,0.01987364343579006,0.34125859493501515,0.4191632772033122,difference,86.87487075226701,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|SA,TWO_STAGE_RH|STATIC_DEMAND_SHARE,639,0.06387283123348445,0.6067486191885914,0.024002604412915577,0.016827726584169915,0.11091793588279897,difference,-9.814807651118082,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,DETERMINISTIC_RH|LEXMMFPEA,-,800,0.37093102665814187,0.3551460676781145,0.012556309638346566,0.3463206597669826,0.3955413935493011,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,DETERMINISTIC_RH|LEXMMFSA,-,800,0.9475431452194861,0.9973017858763654,0.03525994278413161,0.8784336573625882,1.016652633076384,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,DETERMINISTIC_RH|NONE,-,800,0.9827067218670927,0.8035281505771202,0.028409010207368347,0.9270250618606508,1.0383883818735347,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,DETERMINISTIC_RH|PEA,-,800,0.32202413750816533,0.28775614054177656,0.01017371591525797,0.3020836543142597,0.34196462070207095,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,DETERMINISTIC_RH|SA,-,800,0.9688051262647893,1.0100929354151387,0.0357121782130335,0.8988092569672437,1.038800995562335,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,-,800,0.6784976428914419,0.7659866582048049,0.027081718015751988,0.6254174755805679,0.7315778102023158,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,MULTISTAGE_RH|LEXMMFPEA,-,800,0.215203348288082,0.20256616648737213,0.0071617954981092,0.20116622911178797,0.229240467464376,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,MULTISTAGE_RH|LEXMMFSA,-,800,0.941741768421306,0.9912029719770578,0.03504431715086185,0.8730549068056167,1.0104286300369951,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,MULTISTAGE_RH|NONE,-,800,0.8892825911996896,0.7233968907915085,0.025575942348397,0.8391537441968314,0.9394114382025477,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,MULTISTAGE_RH|PEA,-,800,0.2908474548366336,0.2728076496961084,0.00964520695298412,0.27194284920878475,0.30975206046448245,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,MULTISTAGE_RH|SA,-,799,0.70220908888688,0.7036846323853202,0.02489457274204742,0.6534157263124671,0.751002451461293,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,MULTISTAGE_RH|STATIC_DEMAND_SHARE,-,800,0.678497642891442,0.765986658204805,0.02708171801575199,0.625417475580568,0.7315778102023159,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,TWO_STAGE_RH|LEXMMFPEA,-,800,0.22409742095676446,0.213721357988564,0.007556191075905566,0.20928728644798955,0.23890755546553938,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,TWO_STAGE_RH|LEXMMFSA,-,728,0.7452689598005255,0.8166542836284865,0.030267221484398834,0.6859452056911038,0.8045927139099472,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,TWO_STAGE_RH|NONE,-,800,0.8941186093776343,0.7074617638098732,0.02501255053100785,0.8450940103368589,0.9431432084184097,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,TWO_STAGE_RH|PEA,-,800,0.2982867068222781,0.27853417854471674,0.009847670322059689,0.2789852729910411,0.3175881406535151,level,NaN,0,1.0e-6
