InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.524510920401639e6,1.524510920401624e6,1.3401739063225943e6,1.872135926977794e6,0.8013150716903855,6.686013687961849e-5,14.162735424704895,360.75218296051025,305.04
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,507922.71565502044,507922.71565502,304681.9282056796,729122.8749888539,NaN,NaN,NaN,6.1628968715667725,3.9
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,515611.41596744355,515611.4159674406,371906.24039196124,720879.4200307635,NaN,NaN,NaN,4.729665040969849,1.7
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,576951.1888696607,576951.1888696635,537439.2222814867,703310.4701526732,NaN,NaN,NaN,3.4634110927581787,1.56
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,591110.0095208032,591110.0095208043,444010.41768024844,765756.8819960838,NaN,NaN,NaN,2.9429008960723877,1.22
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.184749290378812e6,1.1847492903788101e6,1.0870302907459405e6,1.345484363996235e6,NaN,NaN,NaN,8.90944790840149,5.38
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.1829770401438326e6,1.182977040143833e6,952991.2893137865,1.3889772306815065e6,NaN,NaN,NaN,9.200571060180664,4.1
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.0574207395058244e6,1.0574207395058186e6,894495.3074458316,1.3104295810810523e6,NaN,NaN,NaN,10.375761032104492,5.63
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2084473643144278e6,1.2084473643144337e6,1.0307918560517853e6,1.51989120492197e6,NaN,NaN,NaN,6.63063907623291,3.12
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,563937.2236360956,563937.2236360941,402039.2672027594,733311.4902253646,0.27487516520911603,0.00011251032414222694,1.3973003641000885,3.917775869369507,2.56
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,575670.1901602112,575670.1901602126,474060.9285355642,733162.2648495085,0.19085887656020759,4.802515838947793e-5,1.1574798262402928,6.451853036880493,3.19
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,740715.1412081658,740715.1412081659,623549.6112091974,959326.4460274428,0.4563935797225351,7.113039287881746e-5,2.5378555998057473,6.569901943206787,3.55
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,730985.9854242378,730985.9854242366,585527.8730171929,975055.949161637,0.5955242009364535,8.027158487630008e-5,3.405219891259941,6.905225992202759,3.95
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3679852530316638e6,1.367985253031663e6,1.2943630110398089e6,1.4395111253174124e6,0.5521905370098548,0.0001031793358353142,2.6670989670251175,10.92134404182434,6.84
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.2778746541245482e6,1.2778746541245496e6,1.09181352661608e6,1.4459013611128158e6,0.5162084508597838,1.2683556684339846e-5,4.222276419833074,12.496909856796265,7.5
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.2953755906194788e6,1.295375590619474e6,1.1685617771654502e6,1.449036738670534e6,0.5947776974174118,1.539575221385046e-5,3.390578462582541,15.502267122268677,9.72
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.4385761352247372e6,1.4385761352247419e6,1.279652875811297e6,1.6382013294110962e6,0.8337488715652412,0.0008474471054148192,11.227082601402538,11.45365595817566,6.15
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,660764.380589652,660764.3805896501,358370.2144218469,763666.5583914074,0.0919486007190436,1.245973819475813e-5,0.9659363628185264,35.80746603012085,21.23
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,677460.6050063828,677460.6050063809,477659.50522453844,805944.8213011341,0.13929543028556643,0.0006005674097441678,0.6488098555397852,33.556408166885376,9.72
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,806110.5303924895,806110.5303924974,538866.9626814864,5.451113307207171e7,0.6329316422532756,0.0004421466291601298,3.7007012146155813,21.32601809501648,4.89
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,806345.2200251801,806345.2200251846,444935.8901760933,2.1392998194392702e8,0.5694039036617761,6.2017759088264915e-6,4.084682999540417,45.86761689186096,25.47
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.428878994163132e6,1.4288789941631223e6,1.093655600369636e6,1.5156440423892257e6,0.08523176339204301,6.081881904263946e-6,0.9157585821447399,181.38400292396545,133.37
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3913796243626224e6,1.3913796243626357e6,1.1663454730100841e6,1.5436371386693555e6,0.09377983730153402,3.66545126189719e-5,0.5094148517600295,90.49635100364685,32.74
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.5037439429790059e6,1.5037439429789882e6,918496.7901494848,1.0606543936025977e8,0.22506600805649082,1.5065604714114236e-6,2.9759258481777757,80.4421238899231,28.61
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.5243218630339252e6,1.5243218630339224e6,1.0322666004517854e6,2.1750858398583144e8,0.31298671314811766,2.428772508910535e-5,4.23058887166389,66.72535014152527,26.4
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,564435.7405807897,564435.7405807889,402039.2672027594,742091.4617865714,33.562204972591346,0.0,692.3921401510889,6.594391822814941,3.54
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,576599.0759608119,576599.0759608123,474060.9285355642,733162.2648495086,28.366906839729808,0.00043680056518311704,517.2536609442134,4.796760082244873,2.26
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,853078.105436441,853078.1054364417,662984.516562105,1.1942885857382808e6,26.01691890350713,0.00034033086029978683,475.67859457097893,4.474446058273315,1.95
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,824458.0454239785,824458.0454239757,631651.9834614613,1.2122435199376964e6,47.00542907432144,0.0,1429.0348932179495,5.8568809032440186,2.69
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3756928341442393e6,1.3756928341442393e6,1.3033048076824567e6,1.4602724707527815e6,28.86121446325832,0.0,526.8423892037408,15.543205976486206,7.14
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2766404450014827e6,1.2766404450014848e6,1.0730785711673596e6,1.4459013611128158e6,43.77438784901227,0.0,754.5951149436983,20.646703958511353,10.61
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3373312152049178e6,1.3373312152049125e6,1.203390755844387e6,1.5431821889895012e6,50.39983367243583,0.0,1033.7945036000283,15.99021291732788,7.6
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4943952329998277e6,1.4943952329998312e6,1.2968985596412902e6,1.7899512438716397e6,46.482734529629234,0.0,1168.8414882711375,14.6527419090271,6.36
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,656248.307341639,656248.3073416373,571607.0978543032,763666.5583914074,0.40389389850301877,0.00014408414532194263,5.6682126417504435,48.60128903388977,38.44
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,676461.4578396988,676461.4578396957,604268.2761188785,755049.8248817162,0.45086431681512795,0.00011045476789516057,4.542026603111128,20.74702787399292,12.96
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,931137.8332807455,931137.83328075,703234.0480855776,1.3881115752769352e6,0.7381833617119333,0.0004588588153246365,3.620271202946805,20.31613802909851,12.86
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,908943.0887368594,908943.0887368574,691792.664802135,1.4130681079763887e6,0.8321644328082659,6.589160961118368e-7,23.87270443125098,64.16868996620178,52.31
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4308691084721407e6,1.430869108472133e6,1.3431038418302042e6,1.5524431273783422e6,0.6145592868455909,0.00019685244465131343,3.2415671847525007,342.5110239982605,301.47
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.3969671105445493e6,1.3969671105445614e6,1.2344339813606667e6,1.5446557727075852e6,0.6783685480856183,0.0003699784296670158,3.5695777000222013,398.1985399723053,348.36
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.5297147665036258e6,1.5297147665036202e6,1.368752275003019e6,1.9793420755845567e6,0.5087039938707836,2.3935270287054437e-5,2.872233025065508,342.50310707092285,294.02
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.5720596419425544e6,1.5720596419425479e6,1.379049032784756e6,1.9835921250967067e6,2.242787348214439,0.0002171274807204415,594.7920928875341,282.87307810783386,238.51
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,562438.6814839732,562438.6814839724,467264.03167077975,644003.5175584339,NaN,NaN,NaN,3.24467396736145,1.51
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,614006.0737128721,614006.0737128771,437755.25302591163,796439.4967730024,NaN,NaN,NaN,4.624514102935791,1.9
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,660676.739315435,660676.7393154416,505822.076437085,804185.1343029623,NaN,NaN,NaN,3.898205041885376,1.54
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,521098.24822042935,521098.24822042685,252182.327203196,794629.9443181648,NaN,NaN,NaN,2.2426278591156006,0.96
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.359895018620853e6,1.3598950186208591e6,1.245331847453533e6,1.461673651812044e6,NaN,NaN,NaN,6.54047417640686,3.37
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2937043911802238e6,1.2937043911802177e6,1.09595399694925e6,1.4816793484869255e6,NaN,NaN,NaN,7.98782205581665,3.74
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2873992404389954e6,1.2873992404389933e6,1.0239543248584361e6,1.5035147257665526e6,NaN,NaN,NaN,7.996044874191284,3.5
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2323837333392017e6,1.232383733339209e6,945092.2163876486,1.5509469822939406e6,NaN,NaN,NaN,4.093069076538086,1.69
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,600303.7242189922,600303.7242189919,531487.5557864277,661520.0600274082,0.1778154788416439,4.975136247718292e-5,0.8395719616308305,3.5231080055236816,1.82
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,667838.410287597,667838.4102875972,555193.0035003242,796964.9041568344,0.4033579479216878,0.00044382890964129985,1.9869045033463772,5.4497389793396,3.1
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,730699.462264072,730699.4622640735,619461.6278231211,872811.8479813308,NaN,NaN,NaN,5.180540084838867,3.27
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,561294.7661106437,561294.766110643,328459.7932589678,794721.2982954504,0.35153533604554066,7.831267040478632e-5,3.9122748084629246,4.723839998245239,2.9
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3806740698801603e6,1.3806740698801612e6,1.270655955844129e6,1.4749171345907345e6,0.4757329699959368,9.458704319580038e-5,2.103674757575929,9.938493013381958,5.63
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.364605955071587e6,1.3646059550715883e6,1.2290735779998184e6,1.4997979589822597e6,0.6238339577225507,6.871164553204576e-5,5.272439045853483,9.714892148971558,5.45
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.376267249800777e6,1.376267249800774e6,1.2232767889016296e6,1.5046511698583933e6,0.7762046234460712,1.6669177523454652e-5,5.519667514636847,8.987504959106445,5.2
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3241805880798302e6,1.3241805880798334e6,1.0826416224201918e6,1.5511627900939404e6,0.6319920875925986,0.0001758786180510078,5.728283150610751,6.92596697807312,4.37
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,676447.3142843033,676447.314284304,549033.0710936579,774435.5425206139,0.10365150906319089,0.000627438762207794,0.44445478656850235,19.103713989257812,3.66
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,710884.1552624598,710884.1552624712,476210.6117930154,804734.627929539,0.08098244646264685,3.7193214365718726e-5,0.735965325213864,27.79438591003418,16.68
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,763092.8414379703,763092.8414379662,507223.2979617388,5.219635231950335e7,0.18848912467700793,3.060925649952133e-5,4.087699386003,19.515016078948975,9.12
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,598127.3600827762,598127.3600827729,254358.97763089678,797563.6585081926,0.22311487382560882,3.46474847395473e-5,2.640299529553782,17.788607835769653,4.48
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4428727515312072e6,1.4428727515312112e6,1.344888118585222e6,1.5176529965664777e6,0.06631141184066106,3.601056958973917e-5,0.38775024024638655,73.78352403640747,32.33
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3966906072504218e6,1.3966906072504264e6,1.2090897509272431e6,1.5366299556239073e6,0.07340541491292071,3.5521327704499455e-6,0.7074104171384531,86.61553716659546,40.05
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4374257967549642e6,1.4374257967549602e6,1.1597866056871428e6,1.5287649425839311e6,0.05502155191599145,3.250991602390054e-6,0.4113332369559669,53.99947190284729,12.16
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.378522948573186e6,1.3785229485731656e6,1.0075636960054243e6,1.5545427862467046e6,0.09273108895659517,6.441729242105231e-5,0.5306564053493126,63.36170721054077,30.2
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,599475.7806072803,599475.7806072815,530674.4748187731,661316.82384437,26.079044067312775,0.000642083850645659,405.5157525052921,3.2469730377197266,1.43
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,667921.5049378043,667921.5049378044,545929.0938940776,796964.9041568344,13.020698114059515,0.0,442.650831327803,4.576541185379028,1.93
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,742980.0371227444,742980.037122746,650931.7552692104,880792.3755012898,22.92097403060312,0.0,552.0179031601529,3.7448158264160156,1.56
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,561503.9179143286,561503.9179143286,311462.1642865679,794721.2982954504,16.99507443647608,0.0,567.6905501058407,3.930737018585205,1.76
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3805587713716277e6,1.3805587713716284e6,1.2741443510384934e6,1.4749171345907343e6,22.76672560084722,0.0,293.2580747905632,16.618130922317505,8.1
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3649128989610507e6,1.3649128989610511e6,1.2102335909358773e6,1.50391051242344e6,25.957594498434467,0.0,432.40367863476877,14.607592821121216,6.34
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3768397792125395e6,1.3768397792125382e6,1.2219072120404167e6,1.5054101183499868e6,29.439590338873074,0.0,460.0466406733872,13.097618818283081,6.03
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3254700023663437e6,1.3254700023663465e6,1.0998998885329813e6,1.5511627900939404e6,51.21828193211066,0.0,637.391984720715,10.003740072250366,3.79
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,676328.362449536,676328.362449536,622630.2502513217,724844.0563849367,0.3581698050032127,3.1643557642511264e-5,1.4499279975170059,16.71325993537903,10.94
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,713158.386172577,713158.386172588,628946.0501871207,808191.0953606723,0.537014712592249,0.00017139279348088503,4.607312078254796,42.40122389793396,33.43
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,774049.2545168982,774049.2545168988,679166.8866684074,935823.2416020444,7.962249424962829,0.0004568382076359571,333.26889267634505,25.591272115707397,18.49
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,603078.9297582731,603078.9297582699,428765.6150673786,797563.6585081925,0.7343243947178794,8.935560085264489e-5,11.789017861645217,30.72564697265625,24.72
10,Drahi_10.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4429197482531227e6,1.442919748253127e6,1.359911132343727e6,1.5183039275634708e6,0.6543763391780779,0.0002704053032705218,2.8869032555183467,295.77108097076416,262.94
10,Drahi_10.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.3987038459235316e6,1.3987038459235388e6,1.2687002856552168e6,1.510074366930825e6,0.7295974603069417,2.15464702878287e-5,4.607928997144269,262.0981330871582,225.52
10,Drahi_10.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4406359230807126e6,1.44063592308071e6,1.3389210167913607e6,1.5235581353020351e6,18.154159410377066,0.00014870550599969937,3226.155302251185,272.6079020500183,225.53
10,Drahi_10.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.3799795975855745e6,1.3799795975855575e6,1.1616255803483932e6,1.5543918562467045e6,0.7046840962084827,2.4262902857268917e-5,7.124009315909785,320.29922914505005,276.88
