InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,ExpectedDemand,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,AllGridExpectedCost,Savings,RunTimeSec,ModelSolveTimeSec
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,3,inst/inst2020,true,794.5341077362463,300.2204008946223,0.0,1131.8569314665256,141839.77871630897,123699.61453037758,151999.00887363777,4.725205433979894,0.005439675528533406,432.5803759555896,148074.9023976054,6235.12368129642,139.6310751438141,118.97
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,4,inst/inst2020,true,797.7251306085407,25.82402380597059,0.0,149.02865582012362,137312.3516847803,89072.94206726342,170666.07150085634,2.7136096498268394,0.002983098736405986,261.7790368632642,143550.28530317548,6237.933618395182,139.6310751438141,118.97
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,5,inst/inst2020,true,781.9185084676656,37.87162875178513,0.0,146.97408104997544,142834.15524060305,101428.19204202399,181946.55631719666,3.392994026878284,0.01550028191818199,186.31191596087123,149072.59792912495,6238.4426885219,139.6310751438141,118.97
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,6,inst/inst2020,true,799.5249620680432,26.784665348888055,0.0,212.56185969805819,137686.51135081268,93852.22989813663,180874.10188131806,1.3284465590157797,0.007038516788179444,67.53717124721422,143924.44496920778,6237.9336183950945,139.6310751438141,118.97
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,7,inst/inst2020,true,798.8162915516002,27.06599531961051,0.0,211.92748234760577,137467.53197383523,94941.26674436634,171037.01311628395,1.3397784970736637,0.007259911645389741,74.81412471439768,143705.46559223055,6237.933618395327,139.6310751438141,118.97
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,8,inst/inst2020,true,809.337931663497,40.40166192216856,0.0,181.8570301860815,148552.25251289643,89859.2447095372,176703.48335903592,4.368646090669476,0.024467149361120526,358.8257144763004,154790.69520141918,6238.442688522744,139.6310751438141,118.97
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,9,inst/inst2020,true,798.6473592445404,35.44187042107202,0.0,138.0641425756514,146168.35523135954,117277.1603308166,176084.73837510435,2.8770126432066885,0.02054480894343926,86.35046656781877,152406.7979198807,6238.442688521143,139.6310751438141,118.97
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,10,inst/inst2020,true,760.641760083662,322.13534713939265,0.0,1261.197146426469,134382.79761483794,114107.47020639195,147335.76148710845,4.033851022346283,0.0004141692665182605,272.7273342376358,140617.9212961364,6235.123681298457,139.6310751438141,118.97
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,1,inst/inst2020,true,793.5066548221744,299.5238737019887,0.0,1092.5310002224508,131306.10954314916,87523.57204979422,159390.06817522986,1.8150941512380099,0.0011268292433439836,119.37777474689561,153764.9156017231,22458.806058573944,199.7453498840332,174.27
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,2,inst/inst2020,true,798.6973516393563,343.50537677400513,0.0,1732.6787478811552,133785.23533925478,102349.0889442108,147060.59262620518,0.844087395984423,0.0020691333132288946,5.578827050297783,156244.0413978261,22458.806058571325,199.7453498840332,174.27
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,3,inst/inst2020,true,788.2240107917582,135.98084237117908,0.0,408.11848731866775,121271.52988874863,59259.466452366825,162595.09961980995,1.9367850896120236,9.696865507199059e-5,147.16229873408062,143733.26778065227,22461.737891903642,199.7453498840332,174.27
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,4,inst/inst2020,true,807.6170633497873,336.4665179152145,0.0,1915.312373409673,133272.4623143426,84531.97739975358,182248.82183915493,1.6737134984620508,0.00035148409679967374,142.79925309550015,155731.26837291504,22458.80605857243,199.7453498840332,174.27
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,5,inst/inst2020,true,793.3751309290404,123.77062091823402,0.0,408.8934946308908,122193.9919109837,66602.62458828067,161230.76047926815,1.2265966330346143,0.0025076580601715004,61.02345807356131,144655.72980288777,22461.737891904064,199.7453498840332,174.27
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,6,inst/inst2020,true,809.1524836515184,231.6596705271181,0.0,1131.832354748281,133568.98655299464,79587.04382461445,185799.60687521167,0.9151046720059908,0.0005049761364439568,32.73098891429134,156026.792611566,22457.806058571354,199.7453498840332,174.27
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,7,inst/inst2020,true,820.7940692451965,122.69167159811417,0.0,481.32148442513494,127557.52032383204,66563.72653091776,178031.38950232448,1.0165512248672282,0.0002607673749778569,61.70138607355694,150019.2582157374,22461.737891905374,199.7453498840332,174.27
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,8,inst/inst2020,true,793.7071404340721,115.00037161130848,0.0,419.61403903255405,122226.38191888314,69383.44219813524,169786.59292966468,0.6937623007130052,5.325740425342989e-5,15.869864271565332,144688.11981078863,22461.73789190549,199.7453498840332,174.27
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,9,inst/inst2020,true,814.7806187979863,119.0206717280321,0.0,356.90471141193893,126360.65388003802,75968.32450012206,165923.01037922397,0.7899638059281512,0.00017521308820667844,14.306817549890892,148822.39177194095,22461.73789190293,199.7453498840332,174.27
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,10,inst/inst2020,true,817.3802352479539,121.70745959267288,0.0,430.6670794636617,126577.97348258436,65031.676120791344,173850.22113053827,1.0805867480654,0.0002543370712592912,41.57112917528088,149039.7113744884,22461.737891904035,199.7453498840332,174.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,1,inst/inst2020,true,801.1312387592558,540.7757025169461,0.0,2032.5837621352139,138047.9257139563,88682.31964105878,190812.68688644504,0.7215611599078964,0.0014558472265234314,3.851804709073034,153526.07019168686,15478.144477730559,184.5208809375763,161.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,2,inst/inst2020,true,767.8363049309955,72.0204465640581,32.017335502915394,135.31994025113042,133280.54154110127,119263.94295582286,144033.25368120326,0.6956730612156031,0.0025203470019494164,9.166566145190414,148761.44343339035,15480.901892289083,184.5208809375763,161.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,3,inst/inst2020,true,802.2997365488922,896.331849570467,0.0,3154.94902920833,138292.66912354008,80146.3658476801,186914.26810102822,0.6416172960961459,7.050617760994827e-5,3.626149285461925,153770.8136012701,15478.144477730035,184.5208809375763,161.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,4,inst/inst2020,true,1259.8156175371346,103.20251888038031,0.0,309.0007008291711,215101.4118038822,136878.4268378857,481793.59205725504,1.0014992966903213,0.001259256914650406,4.85681645315746,230583.26296069278,15481.85115681059,184.5208809375763,161.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,5,inst/inst2020,true,863.3157068037939,74.14475926848878,0.0,133.4536208123011,151937.24413433688,139949.49721558508,173604.94789528917,0.7044229155394807,0.000987599050359994,2.884537488251006,167418.14602662783,15480.901892290945,184.5208809375763,161.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,6,inst/inst2020,true,1287.9012883216765,94.8546780833593,0.0,337.7721446863332,221271.23048709342,146538.59509949095,425632.69866222795,1.2411269760882029,0.000158520177896002,6.957930808977106,236753.0816439018,15481.851156808378,184.5208809375763,161.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,7,inst/inst2020,true,738.2540611641205,69.8741107849328,0.0,175.85250210308777,127107.08795477971,113619.4101132647,150528.41830508428,0.78134904691631,0.0012795616138869955,3.3544543230887354,142588.3231804051,15481.235225625394,184.5208809375763,161.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,8,inst/inst2020,true,789.2631110206635,67.5236984253062,0.0,165.79645515316327,137000.0876011438,111101.00253622871,153038.34507706374,1.0012099734793913,0.019033411276380325,3.585414828382593,152480.98949343097,15480.901892287162,184.5208809375763,161.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,9,inst/inst2020,true,801.6021064923567,338.0026145494206,0.0,1037.8296778215858,138110.1288580992,77218.27342728028,185782.5021608485,0.6528991646684311,7.035820494657166e-5,2.8125774296940316,153587.77333582973,15477.64447773053,184.5208809375763,161.27
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,10,inst/inst2020,true,798.4618951944876,449.35010437087533,0.0,1985.440250568387,137552.23307747405,83675.44725560179,185285.86230001127,0.6571226084027147,0.0009728207009653362,3.797204583602183,153029.87755520362,15477.64447772957,184.5208809375763,161.27
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,1,inst/inst2020,true,803.7495708765591,61.232402870286926,0.0,284.61299413217694,136088.33088584393,91284.57524844748,180914.68535639317,0.9558490693237277,0.0009346946973891056,16.5797387964548,149490.97373426287,13402.642848418938,138.2076859474182,118.06
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,2,inst/inst2020,true,1270.1911249404145,80.33031134772295,0.0,361.13828447084336,235695.60434507488,145872.66726497337,443746.04119482165,1.4733850011395544,0.0006720442300343083,47.640421224470735,249099.30376100208,13403.6994159272,138.2076859474182,118.06
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,3,inst/inst2020,true,767.1903811332672,480.0494733745836,13.786775552702256,1255.1495067848055,137872.79526055584,116326.29693141488,155133.74640408976,0.617373342206971,0.00042359193716339416,17.0586777129251,151270.57986632342,13397.784605767578,138.2076859474182,118.06
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,4,inst/inst2020,true,806.1418733576852,61.11943197292048,0.0,253.65728281707618,136479.86132859281,90638.93981088142,181112.4434811772,1.010102234424644,0.0009503504870905838,23.493603439130776,149882.50417700954,13402.642848416726,138.2076859474182,118.06
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,5,inst/inst2020,true,747.068576710158,294.5923691841169,0.0,1334.6075512555617,132874.16455006954,107056.85093047612,151815.46612928057,0.9057411701948405,0.033282251288184336,17.9811490849763,146271.94915584105,13397.784605771507,138.2076859474182,118.06
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,6,inst/inst2020,true,801.1938051736516,329.18386612720013,0.0,1334.8975817214393,144595.9674203332,120636.05076633373,161438.57084468676,0.7395111593160498,0.01549591873576004,8.122653410148798,157993.7520261044,13397.784605771187,138.2076859474182,118.06
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,7,inst/inst2020,true,813.8910193979206,383.1972462215397,0.0,1071.8449920974729,146421.10636845967,132841.83066365405,160060.27031451082,0.6605950673413759,1.3409221489169114e-5,5.684538617691547,159818.89097422737,13397.784605767694,138.2076859474182,118.06
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,8,inst/inst2020,true,1262.32962489804,81.09113142745181,0.0,330.6822002750933,234434.0660269905,146121.50275240044,559573.1146495179,1.5665707838868947,0.001666118267875811,57.61590764802244,247837.76544292097,13403.69941593046,138.2076859474182,118.06
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,9,inst/inst2020,true,808.8721356455658,429.5794239132316,0.0,1375.0374754427942,144948.6584799095,124307.79469998158,167156.8360625988,0.6058157013052902,0.004704572635651281,7.738709847181816,158346.4430856774,13397.784605767898,138.2076859474182,118.06
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,10,inst/inst2020,true,739.3445349310911,383.22060881340957,0.0,1941.7465832959874,131206.20478346286,108305.1972585946,147604.88316745017,0.935060259349884,0.0015040102704182926,16.079764460379597,144603.98938923463,13397.784605771769,138.2076859474182,118.06
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,1,inst/inst2020,true,788.8345111233509,284.111091242017,22.908053710882236,581.0974453776377,93291.26807512032,36476.3848862364,148968.88508169586,NaN,NaN,NaN,145619.6472176119,52328.37914249158,16.813743114471436,2.46
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,2,inst/inst2020,true,788.793279943035,277.9257049178096,32.220511188688526,561.8908255041479,91511.58219883773,38385.21683123413,137751.76058729773,NaN,NaN,NaN,145797.75838702117,54286.17618818344,16.813743114471436,2.46
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,3,inst/inst2020,true,800.9499656240185,65.62624628745704,9.80793559314434,136.8101055979049,143570.3084100481,116515.14023060391,166997.30013524296,NaN,NaN,NaN,155868.79706639552,12298.488656347414,16.813743114471436,2.46
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,4,inst/inst2020,true,863.4824749667533,130.68477766689136,75.28200522177715,225.84773836796177,144542.4415251387,126500.03711163756,153699.63200151682,NaN,NaN,NaN,171339.0739366987,26796.632411559985,16.813743114471436,2.46
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,5,inst/inst2020,true,796.5850909017206,265.43350916658073,29.450025625295012,744.0890450299455,97488.37683534226,5623.175495604135,151173.83056480013,NaN,NaN,NaN,147141.52471425824,49653.147878915974,16.813743114471436,2.46
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,1,inst/inst2020,true,820.6725525569384,79.10393197261283,3.4368264250748704,402.8515076010832,149688.06792205197,94098.92479074192,171033.56667902425,NaN,NaN,NaN,164868.9220390738,15180.854117021838,3.589643955230713,1.57
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,2,inst/inst2020,true,823.5005094874258,132.97678135596675,95.9250753398257,167.3976415536396,139219.08806761733,130644.65904544324,146516.18626196356,NaN,NaN,NaN,164313.12008346897,25094.03201585164,3.589643955230713,1.57
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,3,inst/inst2020,true,811.9004667909124,718.1059797883748,421.8029234595249,888.2811469496282,16867.205240697105,38.05,77568.97222619748,NaN,NaN,NaN,163040.48698874502,146173.2817480479,3.589643955230713,1.57
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,4,inst/inst2020,true,837.495987166807,81.21110346771187,22.86814409501899,140.56307763389984,150901.6346365781,142204.17816891422,162331.635109429,NaN,NaN,NaN,166845.84800734275,15944.213370764657,3.589643955230713,1.57
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,5,inst/inst2020,true,823.4836522815693,290.44696300394565,11.795017202842399,678.4049749408554,105905.84796079714,27458.02648742221,164334.0418713355,NaN,NaN,NaN,165435.9698736344,59530.12191283726,3.589643955230713,1.57
2,Drahi_2.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,1,inst/inst2020,true,796.4803143918272,200.1074847357391,0.0,513.8941620123173,115322.18272780963,49945.2718095757,155704.0729487738,NaN,NaN,NaN,152818.78792593002,37496.60519812039,10.985820055007935,4.33
2,Drahi_2.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,2,inst/inst2020,true,806.6169040789359,184.41993569090207,0.0,554.8626976320913,118933.63921955094,52977.328650627736,159557.64973959367,NaN,NaN,NaN,154751.97727509507,35818.338055544125,10.985820055007935,4.33
2,Drahi_2.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,3,inst/inst2020,true,799.1393824846534,64.82078231455196,3.9485472479791897,126.11117379450238,135592.37157515873,110254.32596939332,162716.80835792513,NaN,NaN,NaN,147774.16754175536,12181.795966596634,10.985820055007935,4.33
2,Drahi_2.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,4,inst/inst2020,true,802.797304160767,103.21268347653519,79.96447454379341,128.36941942053173,132094.91605902943,128006.30606245284,138576.13140903198,NaN,NaN,NaN,152615.23615499967,20520.320095970237,10.985820055007935,4.33
2,Drahi_2.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,5,inst/inst2020,true,789.6956141868382,202.6981538201786,3.230385062853071,481.2498715935533,113434.66544396285,53410.79092414673,155066.37200159277,NaN,NaN,NaN,151467.36040143462,38032.69495747177,10.985820055007935,4.33
3,Drahi_3.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,1,inst/inst2020,true,847.1768354882819,53.305230928216126,15.444884923810758,98.95747551186759,153219.986635879,147866.89148969512,157176.65959357712,NaN,NaN,NaN,162393.41005967386,9173.423423794855,5.813031911849976,2.03
3,Drahi_3.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,2,inst/inst2020,true,848.4750227705518,474.65940793318885,53.73453531393024,1090.6838719561172,72808.76394500585,1380.8799999999999,143487.10057224383,NaN,NaN,NaN,164279.4192134081,91470.65526840226,5.813031911849976,2.03
3,Drahi_3.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,3,inst/inst2020,true,823.1735827813537,118.00606152964451,10.395423641450058,247.1643354858293,136413.23539891682,111645.5961155654,148374.03044535563,NaN,NaN,NaN,157494.0507219978,21080.815323080984,5.813031911849976,2.03
3,Drahi_3.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,4,inst/inst2020,true,832.0742873420818,87.68467744777934,7.394379279126412,171.0171915971455,144093.09374244075,131894.98640773137,156678.88581820813,NaN,NaN,NaN,159140.33239915053,15047.238656709786,5.813031911849976,2.03
3,Drahi_3.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,5,inst/inst2020,true,851.3576360148794,565.0699163312821,101.18481789013367,1030.481471992698,54516.38448607005,3448.74101314133,140820.99780540867,NaN,NaN,NaN,164785.25691058836,110268.87242451831,5.813031911849976,2.03
4,Drahi_4.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,1,inst/inst2020,true,800.5376405070961,65.59309255576427,0.0,197.7274771098323,144617.82999292994,114107.65739713587,172701.1381486117,NaN,NaN,NaN,156511.67837783022,11893.84838490028,5.552810907363892,2.74
4,Drahi_4.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,2,inst/inst2020,true,801.3497488923432,67.07571977941618,0.0,206.42143526197555,143254.7555548715,110001.96244012422,169877.53835745042,NaN,NaN,NaN,156694.90843698054,13440.152882109047,5.552810907363892,2.74
4,Drahi_4.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,3,inst/inst2020,true,829.176761534438,203.4360196251434,130.3551985095935,301.0736840801171,123284.95253168498,118156.40173616423,126398.63738282793,NaN,NaN,NaN,163800.15330633285,40515.20077464788,5.552810907363892,2.74
4,Drahi_4.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,4,inst/inst2020,true,800.457077180675,59.27571408481507,0.0,226.3584240276758,144896.8186684145,107645.03043774396,174842.66788168898,NaN,NaN,NaN,156536.27382869428,11639.455160279787,5.552810907363892,2.74
4,Drahi_4.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,5,inst/inst2020,true,1804.6077670236439,1801.2743999973807,1030.2244600948293,2778.6638581757775,738.4080147496956,0.0,13478.952515379531,NaN,NaN,NaN,347379.8002651041,346641.3922503544,5.552810907363892,2.74
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,1,inst/inst2020,true,817.643581746591,154.2441389269941,12.812614266731961,290.5973309488047,131099.44966504647,109830.14526462875,163627.1997521566,NaN,NaN,NaN,159460.90255062492,28361.452885578445,6.0103440284729,3.96
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,2,inst/inst2020,true,912.430814202035,776.12169176937,285.50333494533976,1166.099734950935,25424.708264079603,0.0,87744.54103629015,NaN,NaN,NaN,175268.55596950956,149843.84770542994,6.0103440284729,3.96
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,3,inst/inst2020,true,908.1561883191285,750.9681163720738,216.47068974406835,1152.5837969839454,30220.87520616105,40.00000000000508,107187.55483892022,NaN,NaN,NaN,174486.26948642876,144265.3942802677,6.0103440284729,3.96
