InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,ExpectedCost_NONE,ExpectedCost,PriceOfFairnessAbs,PriceOfFairnessPct
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,10,LEXMMFPEA,1386615.0362659604,1447554.660923812,60939.624657851644,4.394848105928305
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,10,LEXMMFSA,1386615.0362659604,1494147.1275051069,107532.09123914642,7.755006863961424
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,10,PEA,1386615.0362659604,1446270.2604556878,59655.224189727334,4.302219623290248
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,10,SA,1386615.0362659604,1492294.4085103015,105679.37224434107,7.621392346135729
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,5,LEXMMFPEA,665650.7645688625,706417.7179096455,40766.95334078302,6.124375650223657
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,5,LEXMMFSA,665650.7645688625,737088.3502250442,71437.58565618168,10.731991827944691
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,5,PEA,665650.7645688625,704715.57947192,39064.81490305753,5.868665219420208
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,5,SA,665650.7645688625,735487.7669503285,69837.00238146598,10.491537920293524
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFPEA,1184811.7916569742,1267808.66554294,82996.87388596567,7.0050681863904725
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFSA,1184811.7916569742,1395274.2283527022,210462.43669572799,17.763364458197504
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,10,PEA,1184811.7916569742,1265917.8755483727,81106.0838913985,6.8454825030033355
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,10,SA,1184811.7916569742,1394050.0909977483,209238.29934077407,17.660045318096614
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFPEA,608652.192022498,711273.667439856,102621.47541735799,16.86044620596137
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFSA,608652.192022498,731763.2452041083,123111.0531816103,20.226831480311116
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,5,PEA,608652.192022498,692125.455349446,83473.26332694804,13.714443884539985
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,5,SA,608652.192022498,715102.5701735982,106450.37815110025,17.489525141998577
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFPEA,1228764.736076177,1312405.492187069,83640.75611089193,6.806897500817165
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFSA,1228764.736076177,1434860.6004677902,206095.86439161305,16.772605718629293
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,10,PEA,1228764.736076177,1309281.596291229,80516.8602150518,6.55266690612939
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,10,SA,1228764.736076177,1438505.0903759478,209740.35429977067,17.06920357834617
